year,lemma,repet
1986,prospective,1
1986,model,1
1986,conceptualize,1
1986,intervene,1
1986,area,1
1986,central,1
1986,theme,1
1986,understand,1
1986,modify,1
1986,process,2
1986,provide,1
1986,orient,1
1986,concurrently,1
1986,treatment,2
1986,chemical,1
1986,persistence,1
1986,sense,1
1986,defect,1
1986,primarily,1
1986,etiology,1
1986,genetic,1
1986,history,2
1986,accurate,1
1986,perception,1
1986,evaluation,1
1986,handicap,1
1986,certain,1
1986,represent,1
1986,defence,1
1986,mean,1
1986,clinical,2
1986,material,2
1986,severely,1
1986,ferenczi,1
1986,greenacre,1
1986,note,1
1986,importance,1
1986,early,2
1986,present,1
1986,beginning,1
1986,final,1
1986,average,1
1986,alcohol,1
1986,intake,1
1986,physical,1
1986,negatively,1
1986,correlate,1
1986,schizophrenia,1
1986,widower,1
1986,medical,1
1986,surgical,1
1986,disaster,1
1986,essential,2
1986,physician,1
1986,rescue,1
1986,enter,1
1986,week,1
1986,dropout,1
1986,rate,1
1986,noncompliance,1
1986,increase,1
1986,passage,1
1986,financial,1
1986,compensation,1
1986,length,1
1986,intervention,1
1986,demographic,1
1986,feature,1
1986,d,1
1986,self,1
1986,numb,1
1986,psychic,1
1986,pathological,1
1986,grief,1
1986,masked,1
1986,atypical,1
1986,depression,1
1986,likely,1
1986,later,1
1986,life,1
1986,feel,1
1986,bad,1
1986,feeling,1
1986,relief,1
1986,good,1
1986,growth,1
1986,mind,1
1986,persist,1
1986,connexion,1
1986,unrepressed,1
1986,unconscious,1
1987,psychosocial,1
1987,adjustment,1
1987,individual,2
1987,recover,1
1987,severe,1
1987,cross,2
1987,cultural,1
1987,psychotherapy,3
1987,posttraumatic,2
1987,aids,1
1987,arc,1
1987,victim,4
1987,suffer,2
1987,brain,2
1987,paper,2
1987,describe,1
1987,case,3
1987,year,3
1987,old,1
1987,exist,1
1987,family,3
1987,court,1
1987,system,1
1987,minimise,1
1987,use,2
1987,mediation,1
1987,service,1
1987,special,1
1987,aid,1
1987,ability,1
1987,diagnose,1
1987,effect,3
1987,craniocerebral,1
1987,compute,1
1987,tomography,1
1987,ct,1
1987,introduce,1
1987,revolutionize,1
1987,treat,1
1987,maladaptive,1
1987,behavioural,1
1987,consequence,2
1987,head,4
1987,stealing,1
1987,manipulation,1
1987,demandingness,1
1987,depression,2
1987,likewise,1
1987,view,1
1987,early,2
1987,statement,1
1987,play,2
1987,sexual,4
1987,aetiology,1
1987,hysteria,1
1987,hs,1
1987,later,2
1987,emphasis,1
1987,expression,1
1987,antibody,1
1987,response,1
1987,result,2
1987,indicate,1
1987,maternal,1
1987,separation,1
1987,significantly,1
1987,reduce,1
1987,infant,1
1987,surgery,2
1987,patient,5
1987,include,1
1987,control,3
1987,hospitalization,1
1987,current,2
1987,stress,5
1987,subject,1
1987,complete,1
1987,revise,1
1987,physiological,1
1987,sensitivity,1
1987,stimulus,1
1987,semantically,1
1987,associate,3
1987,vietnam,1
1987,combat,1
1987,veteran,1
1987,rape,3
1987,trial,1
1987,increase,1
1987,highly,1
1987,relate,2
1987,woman,2
1987,behavioral,1
1987,intention,1
1987,mpd,2
1987,most,1
1987,childhood,1
1987,environment,1
1987,fraught,1
1987,extreme,1
1987,ambivalence,1
1987,tremendous,1
1987,upsurge,1
1987,research,1
1987,child,3
1987,little,1
1987,report,1
1987,process,3
1987,traumatize,1
1987,method,2
1987,dream,1
1987,sequence,1
1987,aside,1
1987,initial,1
1987,symptom,5
1987,post,1
1987,traumatic,1
1987,assessment,1
1987,stabilization,1
1987,work,1
1987,reintegration,1
1987,society,1
1987,discuss,1
1987,term,1
1987,application,1
1987,understanding,1
1987,abuse,3
1987,syndrome,1
1987,treatment,2
1987,apply,1
1987,explanation,1
1987,source,1
1987,fit,1
1987,type,2
1987,alternative,1
1987,developmental,1
1987,health,1
1987,factor,1
1987,intrapsychic,1
1987,conflict,2
1987,interpersonal,1
1987,issue,3
1987,level,2
1987,function,1
1987,continue,2
1987,fairly,1
1987,high,1
1987,history,2
1987,psychological,2
1987,react,1
1987,life,1
1987,injure,1
1987,adolescent,1
1987,develop,1
1987,psychiatric,1
1987,sequelae,2
1987,present,1
1987,display,1
1987,socially,1
1987,disinhibited,1
1987,functional,1
1987,plasticity,1
1987,follow,3
1987,particular,1
1987,evidence,1
1987,interpret,1
1987,suggest,1
1987,alzheimer,1
1987,disease,1
1987,sample,1
1987,male,1
1987,examine,1
1987,incidence,1
1987,profile,1
1987,wais,1
1987,methodological,1
1987,area,1
1987,measure,2
1987,stressor,1
1987,ptsd,2
1987,subtype,1
1987,severely,1
1987,stressful,1
1987,reveal,1
1987,direct,1
1987,therapeutic,1
1987,exposure,1
1987,memory,1
1987,emerge,1
1987,technique,1
1987,common,2
1987,group,1
1987,exclude,1
1987,major,1
1987,psychoanalysis,2
1987,significant,1
1987,improvement,1
1987,master,1
1987,intellectual,1
1987,isolation,1
1987,affect,1
1987,experience,2
1987,time,1
1987,evoke,1
1987,helplessness,1
1987,despair,1
1987,incomplete,1
1987,reproduction,1
1987,reenactment,1
1987,original,1
1987,seduction,1
1987,external,1
1987,mean,1
1987,account,1
1987,fact,1
1987,contact,1
1987,conspire,1
1987,regression,1
1987,hospitalize,1
1987,produce,1
1987,countertransference,1
1987,reaction,1
1987,presentation,1
1987,understand,1
1987,rehabilitation,1
1987,purpose,1
1987,hamster,1
1987,heart,1
1987,failure,1
1987,find,2
1987,inherent,1
1987,repeatedly,1
1987,assess,1
1987,psychoanalytical,1
1987,boy,1
1987,girl,1
1987,mental,1
1987,handicap,1
1987,recapitulate,1
1987,infantile,1
1987,core,1
1987,fixation,1
1987,dressing,1
1987,marital,1
1987,perspective,1
1987,terminology,1
1987,prevalence,1
1987,psychogenesis,1
1987,predisposition,1
1987,vulnerability,1
1987,outcome,1
1987,definition,1
1987,reactive,1
1987,question,2
1987,autobiographical,1
1987,event,1
1987,occur,1
1987,prior,1
1987,aspect,1
1987,accident,1
1987,cause,1
1987,main,2
1987,second,1
1987,analysis,2
1987,difficulty,1
1987,arise,1
1987,condensation,1
1987,preverbal,1
1987,need,1
1987,permanent,1
1987,circumstance,1
1987,practice,1
1987,situation,1
1987,social,1
1987,raise,1
1987,possible,1
1987,impossible,1
1987,israeli,2
1987,author,1
1987,create,1
1987,israelis,1
1987,government,1
1987,able,1
1987,implement,1
1987,strengthen,1
1987,anxiety,1
1987,defense,1
1987,formation,1
1987,mutative,1
1987,psychoanalytic,1
1987,study,1
1987,identification,1
1987,overlook,1
1987,assault,1
1988,chiefly,1
1988,case,2
1988,summation,1
1988,interfere,1
1988,combat,2
1988,circumstance,2
1988,readjustment,1
1988,return,1
1988,spite,1
1988,interesting,1
1988,child,4
1988,evident,1
1988,sign,1
1988,emotional,1
1988,mental,2
1988,pediatric,1
1988,examination,1
1988,long,2
1988,duration,1
1988,abuse,7
1988,increase,2
1988,survival,1
1988,rate,1
1988,sustain,1
1988,head,3
1988,stroke,2
1988,individual,1
1988,seek,1
1988,rehabilitation,1
1988,cognitive,1
1988,male,2
1988,identify,1
1988,role,1
1988,social,1
1988,author,3
1988,find,2
1988,ambiguity,1
1988,relate,1
1988,presence,1
1988,report,3
1988,symptom,6
1988,veteran,2
1988,high,1
1988,generally,1
1988,significant,1
1988,interaction,1
1988,mutism,1
1988,follow,1
1988,brain,1
1988,common,2
1988,usually,1
1988,transient,1
1988,recovery,1
1988,speech,1
1988,major,1
1988,debility,1
1988,minor,1
1988,whiplash,1
1988,office,1
1988,practice,1
1988,retrospectively,1
1988,study,3
1988,typically,1
1988,suffer,1
1988,similar,2
1988,rape,1
1988,syndrome,2
1988,adult,1
1988,health,1
1988,care,1
1988,worker,1
1988,evaluate,1
1988,frequently,1
1988,decide,1
1988,injury,2
1988,intentionally,1
1988,express,1
1988,neglect,1
1988,manifestation,1
1988,slight,1
1988,bleed,1
1988,problem,2
1988,physician,1
1988,black,1
1988,township,1
1988,youth,1
1988,expose,1
1988,multiple,1
1988,include,2
1988,witness,1
1988,death,2
1988,arrest,1
1988,beat,1
1988,detail,1
1988,change,1
1988,place,1
1988,process,1
1988,victim,5
1988,subsequent,2
1988,disruption,1
1988,identity,1
1988,intimacy,1
1988,vulnerability,1
1988,depression,2
1988,bereavement,1
1988,severe,2
1988,psychological,4
1988,people,1
1988,encounter,2
1988,course,1
1988,life,2
1988,cf,1
1988,molestation,2
1988,family,3
1988,format,2
1988,consist,2
1988,concept,3
1988,sexual,4
1988,outside,2
1988,realm,2
1988,usual,2
1988,cognition,1
1988,important,1
1988,consequence,1
1988,term,2
1988,personal,1
1988,relational,1
1988,damage,1
1988,datum,1
1988,gather,1
1988,way,1
1988,difficulty,1
1988,connect,2
1988,directly,1
1988,experience,1
1988,infant,1
1988,stay,1
1988,hospital,1
1988,poor,2
1988,affect,1
1988,psychiatric,1
1988,physical,1
1988,creative,1
1988,adversity,1
1988,assist,1
1988,kind,1
1988,gender,1
1988,history,1
1988,alcoholism,1
1988,functioning,1
1988,exploratory,1
1988,raise,1
1988,stress,2
1988,response,1
1988,psychodynamic,2
1988,formulation,1
1988,learning,1
1988,model,1
1988,describe,1
1988,patient,2
1988,aphasia,1
1988,avm,1
1988,closed,1
1988,administer,1
1988,structured,1
1988,clinical,1
1988,interview,1
1988,pow,1
1988,index,1
1988,prototypic,1
1988,mmpi,1
1988,profile,1
1988,pattern,1
1988,unrecognized,1
1988,childhood,2
1988,argue,1
1988,cocaine,1
1988,addition,1
1988,attitude,2
1988,entitlement,1
1988,contribute,1
1988,past,1
1988,deprivation,1
1988,tease,1
1988,overstimulation,1
1988,couple,1
1988,approach,1
1988,solve,1
1988,emergency,1
1988,fashion,1
1988,solution,1
1988,likely,1
1988,emerge,1
1988,behaviorism,1
1988,direct,1
1988,expression,1
1988,scientific,1
1988,utopianism,1
1988,NUM,1
1988,1940,1
1988,war,1
1988,persecution,1
1988,inner,1
1988,sense,1
1988,survivor,1
1988,moral,1
1988,explore,1
1988,parallel,1
1988,vietnam,1
1988,source,1
1988,goal,1
1988,human,1
1988,precisely,1
1988,crisis,2
1988,bring,1
1988,opportunity,1
1988,reassess,1
1988,principle,1
1988,induction,1
1988,psychoanalysis,1
1988,group,1
1988,dynamic,1
1988,shall,1
1988,ethical,1
1988,aspect,1
1988,matter,1
1988,previous,1
1988,suicide,1
1988,attempt,1
1988,elevated,1
1988,symptomatology,1
1988,checklist,1
1988,difference,1
1988,female,1
1988,work,1
1988,freud,1
1988,psychic,1
1988,evolve,1
1988,direction,1
1988,complexity,1
1988,present,1
1988,perversion,1
1988,speak,1
1988,erotization,1
1988,effect,1
1988,factor,1
1988,intensity,1
1988,degree,1
1988,internal,1
1988,external,1
1988,developmental,1
1988,strength,1
1988,ego,1
1988,effectively,1
1988,mobilize,1
1989,relational,2
1989,structure,1
1989,model,3
1989,countertransference,1
1989,treatment,2
1989,victim,1
1989,case,2
1989,example,3
1989,present,3
1989,illustrate,1
1989,psychic,2
1989,event,1
1989,response,1
1989,detention,1
1989,relate,4
1989,result,4
1989,typical,1
1989,symptom,3
1989,cluster,1
1989,member,1
1989,determine,1
1989,extent,1
1989,survivor,2
1989,individual,1
1989,uncompleted,1
1989,mourning,1
1989,depression,1
1989,somber,1
1989,state,1
1989,area,1
1989,describe,3
1989,repression,1
1989,denial,1
1989,normalization,1
1989,self,1
1989,blame,1
1989,shame,1
1989,posttraumatic,1
1989,stress,3
1989,northern,1
1989,ireland,1
1989,extreme,1
1989,child,4
1989,youth,2
1989,region,1
1989,total,1
1989,testify,1
1989,plaintiff,1
1989,psychological,2
1989,problem,2
1989,defense,1
1989,attorney,1
1989,crossexamination,1
1989,tactic,1
1989,employ,1
1989,bias,1
1989,complainant,1
1989,rape,2
1989,trial,1
1989,syndrome,1
1989,eyewitness,1
1989,identification,1
1989,general,1
1989,educational,1
1989,bind,1
1989,need,1
1989,discover,2
1989,contiguous,1
1989,stimulus,1
1989,experience,4
1989,history,4
1989,clinical,3
1989,phobia,1
1989,human,1
1989,planning,1
1989,intervention,2
1989,require,1
1989,mitigate,1
1989,effect,1
1989,crisis,1
1989,provide,2
1989,useful,1
1989,pain,1
1989,anxiety,1
1989,associate,1
1989,severe,2
1989,orthopedic,1
1989,patient,7
1989,multiple,1
1989,fracture,1
1989,divide,1
1989,group,2
1989,english,1
1989,week,1
1989,post,2
1989,condition,2
1989,speak,2
1989,little,1
1989,injure,1
1989,disturbance,2
1989,cause,1
1989,direct,1
1989,orbital,1
1989,content,1
1989,cranial,1
1989,nerve,1
1989,brain,1
1989,receive,1
1989,blunt,1
1989,head,4
1989,traumatic,2
1989,amnesia,1
1989,great,1
1989,physically,1
1989,emotionally,1
1989,infant,1
1989,distinction,1
1989,explore,1
1989,object,1
1989,exciting,1
1989,stimulate,1
1989,new,1
1989,behavior,1
1989,report,4
1989,childhood,1
1989,therapeutic,1
1989,process,1
1989,interpretation,1
1989,study,3
1989,discuss,3
1989,use,3
1989,conceptual,1
1989,framework,1
1989,base,1
1989,relive,1
1989,revictimization,1
1989,context,1
1989,assessment,2
1989,efficacy,1
1989,fable,1
1989,technique,1
1989,functioning,1
1989,abuse,3
1989,woman,1
1989,perceive,1
1989,adjust,1
1989,sexual,3
1989,sample,1
1989,nonclinical,1
1989,adult,1
1989,damage,1
1989,recover,1
1989,repeat,1
1989,neuroradidological,1
1989,examination,1
1989,fail,1
1989,reveal,1
1989,medical,2
1989,alcohol,1
1989,disorder,1
1989,drug,1
1989,female,1
1989,course,1
1989,illness,1
1989,matter,1
1989,inquiry,1
1989,designate,1
1989,psychology,1
1989,consideration,1
1989,lead,1
1989,proposes,1
1989,specific,1
1989,checklist,1
1989,tsc-33,1
1989,psychometric,1
1989,finding,2
1989,point,1
1989,association,1
1989,catastrophic,1
1989,sustained,1
1989,duration,1
1989,subjective,1
1989,relatively,2
1989,proportionately,2
1989,reason,1
1989,focus,1
1989,avoid,1
1989,termination,1
1989,married,1
1989,respondent,1
1989,think,1
1989,injury,2
1989,foremost,1
1989,mind,1
1989,year,3
1989,follow,1
1989,45-year,1
1989,old,1
1989,restaurant,1
1989,owner,1
1989,claim,1
1989,publish,1
1989,limit,1
1989,occur,1
1989,vietnam,1
1989,combat,1
1989,purpose,1
1989,ptsd,1
1989,development,1
1989,emphasize,1
1989,role,1
1989,vs.,1
1989,premorbid,1
1989,characterological,1
1989,factor,1
1989,addition,1
1989,violence,1
1989,traffic,1
1989,accident,1
1989,place,1
1989,desensitization,1
1989,hypnotherapy,1
1989,psychodynamic,1
1989,therapy,1
1989,test,1
1989,education,1
1989,represent,2
1989,waste,1
1989,time,1
1989,emotional,3
1989,young,1
1989,professional,1
1989,loss,2
1989,developed,1
1989,world,1
1989,significant,2
1989,parent,1
1989,major,1
1989,immediate,1
1989,consequence,1
1989,likely,2
1989,continue,1
1989,transference,2
1989,avenue,1
1989,resolve,1
1989,past,1
1989,actual,1
1989,analyst,1
1989,concept,1
1989,prostaglandin,1
1989,e,1
1989,pge,1
1989,document,1
1989,tumor,1
1989,physiologic,1
1989,significance,1
1989,elevation,1
1989,fully,1
1989,suggest,1
1989,surround,1
1989,change,2
1989,live,1
1989,small,1
1989,personal,1
1989,litigation,1
1989,evidence,1
1989,potential,1
1989,vulnerability,1
1989,inventory,1
1989,malingering,1
1989,assess,1
1989,degree,1
1989,subject,3
1989,rating,1
1989,correlate,1
1989,minute,2
1989,scl,1
1989,dream,2
1989,ego,1
1989,try,1
1989,master,1
1989,traumatolytic,1
1989,function,1
1989,conclude,1
1989,occurrence,1
1989,trait,1
1989,reaction,1
1989,somatic,1
1989,finally,1
1989,confidential,1
1989,style,1
1989,interaction,1
1989,system,1
1989,influence,1
1989,level,1
1989,adjustment,1
1989,implication,1
1989,author,1
1989,consider,1
1989,good,1
1989,metapsychological,1
1989,construct,1
1989,deviancy,1
1989,creativity,1
1989,trace,1
1989,early,2
1989,solution,1
1989,creative,1
1989,activity,1
1989,therapeutically,1
1989,effective,1
1989,reconstruction,1
1989,infantile,1
1989,include,1
1989,reapprochement,1
1989,instance,1
1989,etiologic,1
1990,extensive,1
1990,negative,1
1990,effect,6
1990,early,3
1990,sexual,7
1990,ward,1
1990,attacker,1
1990,respond,1
1990,like,1
1990,typical,1
1990,victim,5
1990,nightmare,2
1990,flashback,1
1990,sleep,1
1990,appetite,1
1990,head,6
1990,injury,3
1990,age,1
1990,left,1
1990,impact,3
1990,sexological,1
1990,sequelae,2
1990,adult,5
1990,establish,1
1990,cognitive,3
1990,affective,1
1990,connection,1
1990,original,2
1990,work,3
1990,residue,1
1990,guilt,1
1990,shame,1
1990,mastery,1
1990,ineffective,1
1990,attempt,3
1990,reenact,1
1990,master,1
1990,hospitalization,1
1990,provide,1
1990,environment,1
1990,acting,1
1990,behavior,2
1990,poor,1
1990,adjustment,3
1990,parent,4
1990,disorder,2
1990,follow,6
1990,attack,1
1990,know,1
1990,rape,4
1990,syndrome,5
1990,evidence,1
1990,reveal,1
1990,patient,14
1990,experience,6
1990,form,2
1990,bulimic,1
1990,sexually,1
1990,abuse,4
1990,speak,1
1990,critical,1
1990,role,1
1990,define,2
1990,shape,1
1990,reaction,3
1990,stress,8
1990,litigation,1
1990,treatment,4
1990,intervention,1
1990,protracted,1
1990,exist,1
1990,literature,2
1990,recovery,3
1990,paediatric,1
1990,management,1
1990,suffer,2
1990,severe,5
1990,series,2
1990,tbi,1
1990,associate,5
1990,skeletal,1
1990,system,1
1990,presence,1
1990,single,1
1990,injure,2
1990,multiple,1
1990,result,3
1990,indicate,2
1990,sustain,1
1990,analysis,1
1990,longterm,2
1990,psychological,9
1990,psychic,4
1990,dilemma,1
1990,theme,1
1990,hospitalize,1
1990,borderline,1
1990,familial,1
1990,prominent,1
1990,latent,1
1990,content,1
1990,predispose,1
1990,present,6
1990,relative,1
1990,increase,1
1990,spontaneously,1
1990,act,1
1990,recur,1
1990,real,1
1990,symbolic,1
1990,exposure,2
1990,difficulty,1
1990,invulnerable,1
1990,child,4
1990,function,2
1990,adequately,1
1990,despite,1
1990,describe,4
1990,author,4
1990,development,2
1990,impairment,1
1990,interest,1
1990,avoidance,1
1990,reminder,2
1990,detachment,1
1990,estrangement,1
1990,startle,1
1990,response,3
1990,derealization,1
1990,case,1
1990,gerstmann,2
1990,month,1
1990,symptom,4
1990,aphasia,2
1990,unit,1
1990,brain,4
1990,logorrhea,1
1990,nonfluent,1
1990,include,2
1990,problemfinde,1
1990,orientation,1
1990,introversion,1
1990,childhood,4
1990,interaction,1
1990,factor,2
1990,examine,2
1990,determine,2
1990,release,1
1990,emotional,5
1990,tension,1
1990,prevent,1
1990,preoccupied,1
1990,busy,1
1990,avoid,1
1990,competence,1
1990,c,1
1990,conclude,2
1990,human,1
1990,highly,1
1990,neurophysiological,1
1990,correlate,1
1990,pathophysiological,1
1990,mechanism,2
1990,damage,2
1990,restoration,1
1990,mean,1
1990,father,1
1990,change,1
1990,essential,1
1990,agoraphobia,1
1990,imaginal,1
1990,order,1
1990,identify,1
1990,behavioral,1
1990,study,6
1990,mass,1
1990,casualty,1
1990,body,1
1990,support,1
1990,notion,1
1990,ptsd,2
1990,regardless,1
1990,nature,2
1990,high,2
1990,rate,2
1990,major,1
1990,focus,1
1990,mental,1
1990,health,2
1990,article,1
1990,bring,1
1990,finding,1
1990,recent,1
1990,research,2
1990,unique,2
1990,reject,1
1990,clear,1
1990,criterion,2
1990,ptds,1
1990,find,2
1990,aftermath,1
1990,seek,1
1990,assistance,1
1990,traumatic,1
1990,complaint,1
1990,aftereffect,1
1990,model,2
1990,integrate,1
1990,cultural,1
1990,issue,2
1990,significantly,2
1990,likely,2
1990,control,3
1990,relate,3
1990,reproduction,1
1990,family,3
1990,event,1
1990,death,1
1990,scale,2
1990,create,1
1990,measure,3
1990,knowledge,1
1990,belief,1
1990,aversiveness,1
1990,physical,3
1990,occurrence,1
1990,distress,2
1990,disclosure,1
1990,social,1
1990,self,4
1990,injurious,2
1990,permit,1
1990,differentiation,1
1990,long,3
1990,term,1
1990,assess,2
1990,sample,1
1990,treat,2
1990,facet,1
1990,tree,1
1990,scar,2
1990,hypothesis,2
1990,address,1
1990,inquiry,1
1990,knothole,1
1990,utility,1
1990,mmpi,1
1990,assessment,2
1990,civilian,1
1990,component,1
1990,broad,1
1990,strategy,1
1990,substantial,1
1990,strikingly,1
1990,consistent,1
1990,relationship,1
1990,history,4
1990,modest,1
1990,frequently,1
1990,nonsignificant,1
1990,acutely,1
1990,confirm,1
1990,diagnosis,2
1990,initial,1
1990,closed,1
1990,severity,1
1990,pow,1
1990,confinement,1
1990,reflect,1
1990,induce,1
1990,weight,1
1990,loss,2
1990,predictive,1
1990,lesbian,1
1990,report,2
1990,category,1
1990,contrary,1
1990,prior,2
1990,especially,1
1990,useful,1
1990,imagination,1
1990,express,1
1990,expose,1
1990,impostor,1
1990,subject,1
1990,train,1
1990,medical,1
1990,discriminate,1
1990,disturbance,1
1990,adaptive,1
1990,explore,2
1990,difficult,1
1990,differential,1
1990,diagnostic,2
1990,appear,1
1990,distinguish,1
1990,rorschach,1
